,Manufacturer,Model Name,Category,Screen Size,GPU,Operating System,Operating System Version,Weight,Price (Euros),Resolution,Screen_Type,RAM,SSD,HDD,HYBRID,SSD_CAPACITY,HDD_CAPACITY,HYBRID_CAPACITY,TOTAL_STORAGE
794,Apple,"MacBook 12""",Ultrabook,"12.0""",Intel HD Graphics 5300,Mac OS,X,0.920kg,"1165,00",2304x1440,No Touchscreen,8,True,False,False,512,0,0,512
795,Lenovo,ThinkPad X1,2 in 1 Convertible,"14.0""",Intel HD Graphics 620,Windows,10,1.42kg,"2330,00",2560x1440,Touchscreen,8,True,False,False,256,0,0,256
796,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,"14.0""",Intel HD Graphics 500,Windows,10,1.63kg,"299,00",1366x768,No Touchscreen,4,True,False,False,32,0,0,32
797,Dell,Latitude 3580,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,1.95kg,"810,00",1366x768,No Touchscreen,8,True,False,False,128,0,0,128
798,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,"13.9""",Intel HD Graphics 620,Windows,10,1.38kg,"1349,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
799,Dell,Vostro 5568,Notebook,"15.6""",AMD Radeon R5 M420X,Windows,10,2kg,"739,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
800,HP,ZBook 17,Workstation,"15.6""",Nvidia Quadro M2200,Windows,10,3.14kg,"2064,90",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
801,Asus,Pro P2540UA-XS51,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.37kg,"1099,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
802,Dell,XPS 13,Ultrabook,"13.3""",Intel HD Graphics 620,Windows,10,1.29kg,"1499,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
803,Dell,XPS 15,Notebook,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.06kg,"1749,00",3840x2160,Touchscreen,8,True,False,False,256,0,0,256
804,Dell,Latitude 3180,Netbook,"11.6""",Intel HD Graphics 505,Windows,10,1.63kg,"744,00",1366x768,No Touchscreen,4,True,False,False,128,0,0,128
805,HP,EliteBook 820,Netbook,"12.5""",Intel HD Graphics 620,Windows,10,1.26kg,"1389,00",1366x768,No Touchscreen,8,True,False,False,256,0,0,256
806,Toshiba,Satellite Pro,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.1kg,"780,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
807,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,"15.6""",AMD Radeon R7 Graphics,Windows,10,2.04kg,"629,00",1366x768,No Touchscreen,8,False,True,False,0,2000,0,2000
808,Dell,Inspiron 7567,Gaming,"15.6""",Nvidia GeForce GTX 1050 Ti,Windows,10,2.62kg,"1679,00",3840x2160,No Touchscreen,16,True,False,False,512,0,0,512
809,Lenovo,IdeaPad 310-15IKB,Notebook,"15.6""",Nvidia GeForce 920M,Windows,10,2.4kg,"609,00",1920x1080,No Touchscreen,4,False,True,False,0,1000,0,1000
810,HP,Omen 17-an012dx,Gaming,"17.3""",AMD Radeon RX 580,Windows,10,3.74kg,"1749,00",1920x1080,No Touchscreen,12,False,True,False,0,1000,0,1000
811,MSI,GE72MVR 7RG,Gaming,"17.3""",Nvidia GeForce GTX 1070,Windows,10,2.9kg,"2415,00",1920x1080,No Touchscreen,16,True,True,False,512,1000,0,1512
812,Samsung,Notebook 9,Ultrabook,"13.3""",Intel HD Graphics 620,Windows,10,0.81kg,"1499,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
813,Dell,Vostro 5568,Notebook,"15.6""",Nvidia GeForce GT 940MX,Windows,10,1.98kg,"961,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
814,Dell,Vostro 3568,Notebook,"15.6""",AMD Radeon R5 M420,Windows,10,2.18kg,"789,81",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
815,Lenovo,Thinkpad T470s,Ultrabook,"14.0""",Intel HD Graphics 620,Windows,10,1.32kg,"1859,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
816,Razer,Blade Stealth,Ultrabook,"12.5""",Intel HD Graphics 620,Windows,10,1.29kg,"1799,00",3840x2160,Touchscreen,16,True,False,False,512,0,0,512
817,HP,Chromebook 11,Netbook,"11.6""",Intel HD Graphics 400,Chrome OS,,1.23kg,"385,00",1366x768,No Touchscreen,4,True,False,False,16,0,0,16
818,Dell,Alienware 17,Gaming,"17.3""",Nvidia GeForce GTX 1060,Windows,10,4.36kg,"2505,02",1920x1080,No Touchscreen,16,True,True,False,128,1000,0,1128
819,Dell,Latitude 3480,Notebook,"14.0""",Intel HD Graphics 520,Windows,10,1.76kg,"755,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
820,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.1kg,"489,90",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
821,Toshiba,Tecra X40-D-10Z,Ultrabook,"14.0""",Intel HD Graphics 620,Windows,10,1.25kg,"1090,00",1366x768,No Touchscreen,4,True,False,False,128,0,0,128
822,Lenovo,Thinkpad X1,Ultrabook,"14.0""",Intel HD Graphics 620,Windows,10,1.13kg,"2499,00",1920x1080,No Touchscreen,8,True,False,False,512,0,0,512
823,MSI,GL62M 7RD,Gaming,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.4kg,"1199,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
824,Lenovo,ThinkPad X1,Ultrabook,"14.0""",Intel HD Graphics 620,Windows,10,1.13kg,"1875,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
825,Toshiba,Satellite Pro,Notebook,"14.0""",Intel HD Graphics 510,Windows,10,1.75kg,"499,00",1366x768,No Touchscreen,4,True,False,False,128,0,0,128
826,Asus,ZenBook Flip,2 in 1 Convertible,"13.3""",Intel HD Graphics 620,Windows,10,1.1kg,"1358,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
827,Dell,Latitude 3480,Notebook,"14.0""",Intel HD Graphics 520,Windows,10,1.76kg,"585,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
828,Acer,Chromebook 11,Netbook,"11.6""",Intel HD Graphics 400,Chrome OS,,1.35kg,"355,00",1366x768,No Touchscreen,4,True,False,False,32,0,0,32
829,Acer,Swift 3,Notebook,"14.0""",Intel HD Graphics 620,Windows,10,1.5kg,"619,00",1920x1080,No Touchscreen,8,True,False,False,128,0,0,128
830,Razer,Blade Pro,Gaming,"17.3""",Nvidia GeForce GTX 1080,Windows,10,3.49kg,"5499,00",3840x2160,Touchscreen,32,True,False,False,512,0,0,512
831,Lenovo,Thinkpad X1,Ultrabook,"14.0""",Intel HD Graphics 520,Windows,10,1.1kg,"2099,00",2560x1440,No Touchscreen,16,True,False,False,512,0,0,512
832,Asus,VivoBook Max,Notebook,"15.6""",Nvidia GeForce 920,Linux,,2.1kg,"519,00",1920x1080,No Touchscreen,4,False,True,False,0,1000,0,1000
833,Lenovo,Thinkpad T460,Notebook,"14.0""",Intel HD Graphics 520,Windows,10,1.7kg,"1186,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
834,Lenovo,ThinkPad T470s,Notebook,"14.0""",Intel HD Graphics 620,Windows,10,1.32kg,"1650,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
835,Dell,Alienware 15,Gaming,"15.6""",Nvidia GeForce GTX 1070,Windows,10,3.21kg,"2774,63",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
836,Asus,Rog GL702VS-BA023T,Gaming,"17.3""",Nvidia GeForce GTX 1070,Windows,10,2.9kg,"2419,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
837,Toshiba,Satellite Pro,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.0kg,"669,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
838,Lenovo,N42-20 Chromebook,Notebook,"14.0""",Intel HD Graphics 400,Chrome OS,,1.5kg,"325,00",1366x768,No Touchscreen,4,True,False,False,16,0,0,16
839,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.3kg,"590,00",1920x1080,No Touchscreen,8,False,True,False,0,128,0,128
840,Asus,Rog GL702VM-GC017T,Gaming,"17.3""",Nvidia GeForce GTX 1060,Windows,10,2.73kg,"1799,00",1920x1080,No Touchscreen,16,True,True,False,512,1000,0,1512
841,Dell,Alienware 17,Gaming,"17.3""",Nvidia GeForce GTX 1070,Windows,10,4.42kg,"3072,89",1920x1080,No Touchscreen,32,True,True,False,512,1000,0,1512
842,HP,ProBook 470,Notebook,"17.3""",Nvidia GeForce 930MX,Windows,10,2.63kg,"910,00",1600x900,No Touchscreen,8,False,True,False,0,1000,0,1000
843,Dell,Vostro 3568,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.18kg,"713,99",1366x768,No Touchscreen,8,True,False,False,128,0,0,128
844,HP,EliteBook 840,Ultrabook,"14.0""",Intel HD Graphics 520,Windows,7,1.54kg,"1870,00",1920x1080,No Touchscreen,8,True,False,False,512,0,0,512
845,Dell,Vostro 3568,Notebook,"15.6""",AMD Radeon R5 M420,Windows,10,2.18kg,"739,00",1920x1080,No Touchscreen,4,True,False,False,256,0,0,256
846,HP,Chromebook X360,2 in 1 Convertible,"11.6""",Intel HD Graphics 500,Chrome OS,,1.4kg,"615,00",1366x768,Touchscreen,4,True,False,False,32,0,0,32
847,Asus,ZenBook UX310UQ-GL026T,Ultrabook,"13.3""",Nvidia GeForce 940M,Windows,10,1.45kg,"1026,00",1920x1080,No Touchscreen,8,True,False,False,512,0,0,512
848,HP,EliteBook x360,2 in 1 Convertible,"13.3""",Intel HD Graphics 620,Windows,10,1.28kg,"2277,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
849,HP,EliteBook 840,Ultrabook,"14.0""",Intel HD Graphics 520,Windows,10,1.54kg,"1468,00",1920x1080,No Touchscreen,8,True,False,False,512,0,0,512
850,HP,250 G6,Notebook,"15.6""",Intel HD Graphics 400,No OS,,1.86kg,"299,00",1366x768,No Touchscreen,4,True,False,False,128,0,0,128
851,Asus,Rog GL502VM-DS74,Gaming,"15.6""",Nvidia GeForce GTX 1060,Windows,10,2.1kg,"1899,00",1920x1080,No Touchscreen,16,True,True,False,128,1000,0,1128
852,Dell,Inspiron 5767,Notebook,"17.3""",AMD Radeon R7 M445,Linux,,2.83kg,"865,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
853,Lenovo,ThinkPad T470p,Ultrabook,"14.0""",Nvidia GeForce GT 940MX,Windows,10,1.96kg,"1903,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
854,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,"15.6""",Nvidia GeForce GTX 930MX,Windows,10,2.3kg,"787,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
855,Dell,Latitude 5580,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,1.9kg,"945,00",1920x1080,No Touchscreen,8,True,False,False,128,0,0,128
856,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,"15.6""",Intel HD Graphics 505,Windows,10,2kg,"449,00",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
857,HP,EliteBook x360,2 in 1 Convertible,"13.3""",Intel HD Graphics 620,Windows,10,1.28kg,"2559,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
858,Dell,Inspiron 5368,Notebook,"13.3""",Intel HD Graphics 520,Windows,10,1.62kg,"649,00",1920x1080,Touchscreen,8,False,True,False,0,1000,0,1000
859,Lenovo,IdeaPad 110-15ISK,Notebook,"15.6""",Intel HD Graphics 520,No OS,,2.2kg,"469,00",1920x1080,No Touchscreen,4,False,True,False,0,1000,0,1000
860,Lenovo,ThinkPad E570,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.3kg,"850,66",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
861,HP,EliteBook 850,Notebook,"15.6""",AMD Radeon R7 M465,Windows,10,1.84kg,"1349,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
862,Toshiba,Portege X30-D-10X,Notebook,"13.3""",Intel HD Graphics 620,Windows,10,1.05kg,"1285,00",1920x1080,No Touchscreen,4,True,False,False,128,0,0,128
863,Lenovo,Legion Y520-15IKBN,Gaming,"15.6""",Nvidia GeForce GTX 1050,No OS,,2.5kg,"1017,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
864,Dell,XPS 13,Ultrabook,"13.3""",Intel Iris Plus Graphics 640,Windows,10,1.29kg,"2240,00",3200x1800,Touchscreen,16,True,False,False,512,0,0,512
865,HP,Probook 450,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.07kg,"910,00",1920x1080,No Touchscreen,4,False,True,False,0,500,0,500
866,Toshiba,Portégé Z30-C-188,Ultrabook,"13.3""",Intel HD Graphics 520,Windows,10,1.2kg,"1095,00",1366x768,No Touchscreen,8,True,False,False,256,0,0,256
867,Lenovo,ThinkPad Yoga,2 in 1 Convertible,"13.3""",Intel HD Graphics 620,Windows,10,1.37kg,"1950,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
868,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,"14.0""",Intel HD Graphics 620,Windows,10,1.56kg,"902,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
869,Dell,Precision 3520,Workstation,"15.6""",Nvidia Quadro M620,Windows,10,2.23kg,"1778,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
870,Lenovo,ThinkPad L570,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.38kg,"1055,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
871,Lenovo,IdeaPad 110-15ISK,Notebook,"15.6""",AMD Radeon R5 M430,No OS,,2.2kg,"479,00",1920x1080,No Touchscreen,4,False,True,False,0,1000,0,1000
872,Toshiba,Tecra A50-D-11D,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.0kg,"1388,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
873,Lenovo,Thinkpad 13,Notebook,"13.3""",Intel HD Graphics 620,Windows,10,1.44kg,"735,00",1920x1080,No Touchscreen,4,True,False,False,1,0,0,1
874,Samsung,Notebook 9,Ultrabook,"15.0""",Nvidia GeForce 940MX,Windows,10,1.23kg,"1849,00",1920x1080,No Touchscreen,16,True,False,False,256,0,0,256
875,Dell,Latitude 7280,Ultrabook,"12.5""",Intel HD Graphics 620,Windows,10,1.6kg,"1690,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
876,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,"15.6""",Intel HD Graphics 505,Linux,,2kg,"398,99",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
877,Xiaomi,Mi Notebook,Ultrabook,"13.3""",Nvidia GeForce 940MX,Windows,10,1.28kg,"935,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
878,Dell,Vostro 5568,Notebook,"15.6""",Nvidia GeForce 940MX,Windows,10,2.18kg,"912,50",1920x1080,No Touchscreen,4,True,True,False,128,1000,0,1128
879,HP,ProBook 450,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.04kg,"839,00",1920x1080,No Touchscreen,4,True,False,False,256,0,0,256
880,HP,EliteBook x360,2 in 1 Convertible,"13.3""",Intel HD Graphics 620,Windows,10,1.28kg,"1700,00",1920x1080,Touchscreen,4,True,False,False,256,0,0,256
881,HP,Pavilion x360,2 in 1 Convertible,"15.6""",Intel HD Graphics 620,Windows,10,2.3kg,"684,80",1366x768,Touchscreen,4,False,True,False,0,500,0,500
882,Asus,VivoBook L402NA,Notebook,"14.1""",Intel HD Graphics 500,Windows,10,1.65kg,"348,00",1366x768,No Touchscreen,4,True,False,False,32,0,0,32
883,Lenovo,IdeaPad 510-15ISK,Notebook,"15.6""",Nvidia GeForce 940MX,Windows,10,2.2kg,"669,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
884,Dell,Inspiron 3552,Notebook,"15.6""",Intel HD Graphics,Windows,10,2.2kg,"369,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
885,HP,EliteBook x360,2 in 1 Convertible,"13.3""",Intel HD Graphics 620,Windows,10,1.28kg,"1799,00",1920x1080,Touchscreen,4,True,False,False,256,0,0,256
886,Dell,Vostro 3568,Notebook,"15.6""",AMD Radeon R5 M420X,Linux,,2.18kg,"455,70",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
887,Asus,Rog GL753VD-GC082T,Gaming,"17.3""",Nvidia GeForce GTX 1050,Windows,10,2.2kg,"1369,90",1920x1080,No Touchscreen,12,True,True,False,128,1000,0,1128
888,Acer,Chromebook C731-C78G,Netbook,"11.6""",Intel HD Graphics 400,Chrome OS,,1.25kg,"297,00",1366x768,No Touchscreen,4,True,False,False,32,0,0,32
889,Lenovo,IdeaPad 110-17ACL,Notebook,"17.3""",AMD Radeon R3,Windows,10,2.8kg,"379,00",1600x900,No Touchscreen,4,False,True,False,0,500,0,500
890,HP,Probook 640,Notebook,"14.0""",Intel HD Graphics 620,Windows,10,1.95kg,"1265,00",1920x1080,No Touchscreen,4,True,False,False,128,0,0,128
891,HP,Envy x360,2 in 1 Convertible,"13.3""",Intel HD Graphics 620,Windows,10,1.42kg,"1399,00",3200x1800,Touchscreen,16,True,False,False,256,0,0,256
892,Samsung,Notebook 9,Ultrabook,"15.0""",Intel HD Graphics 620,Windows,10,1.17kg,"1699,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
893,Lenovo,ThinkPad T470s,Ultrabook,"14.0""",Intel HD Graphics 620,Windows,10,1.32kg,"1799,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
894,MSI,GS73VR Stealth,Gaming,"17.3""",Nvidia GeForce GTX 1060,Windows,10,2.43kg,"2649,00",3840x2160,No Touchscreen,16,True,True,False,512,2000,0,2512
895,Toshiba,Portege X30-D-10V,Notebook,"13.3""",Intel HD Graphics 620,Windows,10,1.05kg,"1475,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
896,Dell,Inspiron 7567,Gaming,"15.6""",Nvidia GeForce GTX 1050Ti,Linux,,2.62kg,"929,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
897,HP,ProBook 450,Notebook,"15.6""",Nvidia GeForce 930MX,Windows,10,2.04kg,"900,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
898,Dell,Vostro 3568,Notebook,"15.6""",AMD Radeon R5 M420X,Windows,10,2.18kg,"614,00",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
899,Dell,Latitude 5580,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,1.9kg,"935,00",1920x1080,No Touchscreen,8,False,True,False,0,500,0,500
900,Dell,XPS 13,2 in 1 Convertible,"13.3""",Intel HD Graphics 615,Windows,10,1.24kg,"2013,10",3200x1800,Touchscreen,8,True,False,False,512,0,0,512
901,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,"17.3""",Nvidia GeForce GTX 980M,Windows,10,3.58kg,"1279,00",1920x1080,No Touchscreen,32,True,False,False,256,0,0,256
902,Dell,XPS 13,2 in 1 Convertible,"13.3""",Intel HD Graphics 615,Windows,10,1.22kg,"1649,00",1920x1080,Touchscreen,16,True,False,False,256,0,0,256
903,Lenovo,ThinkPad X1,Ultrabook,"14.0""",Intel HD Graphics 620,Windows,10,1.13kg,"2049,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
904,Lenovo,ThinkPad T570,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,1.95kg,"1962,99",1920x1080,No Touchscreen,8,True,False,False,512,0,0,512
905,LG,Gram 15Z970,Ultrabook,"15.6""",Intel HD Graphics 620,Windows,10,1.08kg,"2099,00",1920x1080,Touchscreen,16,True,False,False,512,0,0,512
906,HP,Elitebook 820,Netbook,"12.5""",Intel HD Graphics 620,Windows,10,1.26kg,"1483,00",1920x1080,No Touchscreen,8,True,False,False,512,0,0,512
907,Acer,Chromebook CB5-571-C1DZ,Notebook,"15.6""",Intel HD Graphics,Chrome OS,,2.20kg,"359,00",1920x1080,No Touchscreen,4,True,False,False,16,0,0,16
908,Lenovo,IdeaPad Y700-15ISK,Notebook,"15.6""",Nvidia GeForce GTX 960M,Windows,10,2.6kg,"789,00",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
909,LG,Gram 14Z970,Ultrabook,"14.0""",Intel HD Graphics 620,Windows,10,0.98kg,"1899,00",1920x1080,Touchscreen,8,True,False,False,512,0,0,512
910,Dell,Latitude 5480,Notebook,"14.0""",Intel HD Graphics 620,Windows,10,1.6kg,"1205,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
911,HP,Elitebook Folio,Ultrabook,"12.5""",Intel HD Graphics 515,Windows,10,1.09kg,"3100,00",3840x2160,Touchscreen,8,True,False,False,240,0,0,240
912,Lenovo,IdeaPad 510-15IKB,Notebook,"15.6""",Nvidia GeForce 940MX,Windows,10,2.2kg,"789,00",1920x1080,No Touchscreen,6,True,False,False,256,0,0,256
913,HP,ProBook 450,Notebook,"15.6""",Nvidia GeForce 930MX,Windows,10,2.04kg,"1018,99",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
914,Acer,Aspire E5-575,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.4kg,"499,00",1920x1080,No Touchscreen,4,False,True,False,0,1000,0,1000
915,Lenovo,ThinkPad 13,Notebook,"13.3""",Intel HD Graphics 620,Windows,10,1.44kg,"881,00",1920x1080,No Touchscreen,4,True,False,False,128,0,0,128
916,HP,Probook 430,Notebook,"13.3""",Intel HD Graphics 620,Windows,10,1.49kg,"960,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
917,MSI,GE72VR 6RF,Gaming,"17.3""",Nvidia GeForce GTX 1050 Ti,Windows,10,2.7kg,"1599,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
918,Dell,Inspiron 7567,Gaming,"15.6""",Nvidia GeForce GTX 1050 Ti,Windows,10,2.6kg,"1349,00",1920x1080,No Touchscreen,16,True,True,False,128,1000,0,1128
919,MSI,GL62M 7RD,Gaming,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.2kg,"1119,91",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
920,Dell,Vostro 3568,Notebook,"15.6""",AMD Radeon R5 M420,Windows,10,2.18kg,"684,99",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
921,HP,EliteBook 850,Ultrabook,"15.6""",AMD Radeon R7 M365X,Windows,10,1.84kg,"1296,99",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
922,HP,Envy 13-AB077cl,Ultrabook,"13.3""",Intel HD Graphics 620,Windows,10,1.39kg,"1149,00",3200x1800,Touchscreen,8,True,False,False,256,0,0,256
923,Toshiba,Tecra Z50-C-140,Notebook,"15.6""",Nvidia GeForce 930M,Windows,10,2.4kg,"1975,00",1920x1080,No Touchscreen,16,True,False,False,256,0,0,256
924,Lenovo,ThinkPad Yoga,2 in 1 Convertible,"13.3""",Intel HD Graphics 620,Windows,10,1.37kg,"1825,00",1920x1080,Touchscreen,8,True,False,False,512,0,0,512
925,Dell,Latitude 3580,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,1.95kg,"729,90",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
926,Lenovo,Thinkpad X270,Ultrabook,"12.5""",Intel HD Graphics 620,Windows,10,1.36kg,"1650,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
927,HP,Probook 650,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.31kg,"1165,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
928,Dell,Vostro 3568,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.18kg,"708,06",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
929,HP,ProBook 640,Notebook,"14.0""",Intel HD Graphics 520,Windows,10,1.95kg,"1149,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
930,Lenovo,IdeaPad 320-15IAP,Notebook,"15.6""",Intel HD Graphics 505,Windows,10,2.2kg,"309,00",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
931,HP,EliteBook 820,Ultrabook,"12.5""",Intel HD Graphics 520,Windows,10,1.26kg,"1579,00",1920x1080,No Touchscreen,4,False,True,False,0,500,0,500
932,HP,250 G6,Notebook,"15.6""",Intel HD Graphics 400,No OS,,1.86kg,"288,90",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
933,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,"13.3""",Intel Iris Graphics 540,Windows,10,1.3kg,"1799,00",3200x1800,Touchscreen,16,True,False,False,1000,0,0,1000
934,Toshiba,Tecra Z40-C-12X,Notebook,"14.0""",Intel HD Graphics 520,Windows,10,1.47kg,"1105,00",1920x1080,No Touchscreen,4,True,False,False,128,0,0,128
935,HP,EliteBook 820,Netbook,"12.5""",Intel HD Graphics 520,Windows,10,1.26kg,"1669,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
936,Dell,Vostro 3568,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.18kg,"558,60",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
937,MSI,GP62M Leopard,Gaming,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.2kg,"1199,00",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
938,Dell,Latitude 7480,Ultrabook,"14.0""",Intel HD Graphics 620,Windows,10,1.36kg,"1639,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
939,Dell,Alienware 17,Gaming,"17.3""",Nvidia GeForce GTX 1080,Windows,10,4.36kg,"2758,00",2560x1440,No Touchscreen,16,True,True,False,512,1000,0,1512
940,HP,Omen 17-W006na,Gaming,"17.3""",Nvidia GeForce GTX 965M,Windows,10,2.75kg,"1399,00",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
941,Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,"17.3""",Nvidia GeForce 920MX,Windows,10,2.8kg,"530,00",1600x900,No Touchscreen,4,False,True,False,0,1000,0,1000
942,Acer,TravelMate P259-G2,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.23kg,"619,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
943,Toshiba,Tecra A50-C-1ZV,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.2kg,"1119,00",1366x768,No Touchscreen,8,True,False,False,256,0,0,256
944,Lenovo,Yoga 700-11ISK,2 in 1 Convertible,"11.3""",Intel HD Graphics 515,Windows,10,1.1kg,"1299,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
